name,reference,observable,jewel,val,delta,fraction
"regress_mse-jets, thr0.5",thr,zg,0.2541350418969777,0.26293039627967685,-0.008795354382699128,1.2974575775029125
"regress_mse-jets, thr0.5",thr,zlead,0.39325958490371704,0.34313714504241943,0.05012243986129761,0.8339250403121039
truth (full),full,core,0.43379732966423035,0.4148877263069153,0.018909603357315063,1.0
truth (full),full,et,24.97968864440918,26.612783432006836,-1.6330947875976562,1.0
truth (full),full,girth,0.1860182285308838,0.1910894513130188,-0.00507122278213501,1.0
truth (full),full,mass,4.111024856567383,4.7991623878479,-0.6881375312805176,1.0
truth (full),full,n1,5.990467071533203,6.996107578277588,-1.0056405067443848,1.0
truth (full),full,ptd,0.41699209809303284,0.3677012026309967,0.04929089546203613,1.0
truth (full),full,rg,0.2540173917649652,0.28078429690219703,-0.026766905137231845,1.0
truth (full),full,zg,0.22643953673321637,0.23597521137145797,-0.009535674638241592,1.0
truth (full),full,zlead,0.3271385431289673,0.2706173360347748,0.056521207094192505,1.0
truth (thr),thr,core,0.4620605409145355,0.4436057209968567,0.018454819917678833,1.0
truth (thr),thr,et,22.231103897094727,23.474456787109375,-1.2433528900146484,1.0
truth (thr),thr,girth,0.1788974404335022,0.1838809847831726,-0.00498354434967041,1.0
truth (thr),thr,mass,3.212651014328003,3.817085027694702,-0.6044340133666992,1.0
truth (thr),thr,n1,5.990467071533203,6.996107578277588,-1.0056405067443848,1.0
truth (thr),thr,ptd,0.46608152985572815,0.41471415758132935,0.051367372274398804,1.0
truth (thr),thr,rg,0.2350900251627445,0.2639270706825873,-0.028837045519842813,1.0
truth (thr),thr,zg,0.23904773301033522,0.24582664781664948,-0.006778914806314262,1.0
truth (thr),thr,zlead,0.36643821001052856,0.3063339591026306,0.06010425090789795,1.0
